ticker,rank,score,sector,equal_weight,risk_parity_weight,volatility_annual,risk_contrib_ew,risk_contrib_rp,value_score,quality_score,tech_score,fund_score,sent_score,rsi,rsi,pe_ratio,pb_ratio
TMUS,53,0.06806140770517694,Communication Services,0.011363636363636364,0.014287841964097252,0.017155293630782203,0.008049628593575253,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,36.56619109855925,36.56619109855925,,
ODFL,54,0.06634635470351945,Industrials,0.011363636363636364,0.009827732852288723,0.024940861532191275,0.011702782619686006,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,8.320297815513143,8.320297815513143,,
CTAS,55,0.060901921993694666,Industrials,0.011363636363636364,0.017894814346422483,0.013697382912122968,0.006427103348947274,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,22.086168638924363,22.086168638924363,,
HON,56,0.060541599556927624,Industrials,0.011363636363636364,0.01576122882078914,0.015551587191031458,0.007297135427853219,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,52.12138002072178,52.12138002072178,,
TTWO,57,0.05259598695349386,Communication Services,0.011363636363636364,0.012748993997728877,0.019225997305196384,0.009021246792897543,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,44.10939672685109,44.10939672685109,,
VRSK,58,0.048424300710343225,Industrials,0.011363636363636364,0.015535609300358258,0.015777438754117475,0.007403109784180104,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,27.080345828721747,27.080345828721747,,
CDW,59,0.047379324690466816,Technology,0.011363636363636364,0.012142416048657486,0.02018643763004652,0.009471905817903333,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,30.885446050890337,30.885446050890337,,
GOOG,60,0.046056289811000024,Communication Services,0.011363636363636364,0.01221018883386789,0.020074392589607044,0.009419331902195382,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,64.7269901631374,64.7269901631374,,
MAR,61,0.044382142662457345,Consumer Cyclical,0.011363636363636364,0.013382952069711532,0.018315250848057744,0.008593905187404645,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,41.93706761217461,41.93706761217461,,
CDNS,62,0.03774814104892079,Technology,0.011363636363636364,0.010094229129367685,0.02428240146948739,0.01139381915554815,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,42.2418790892625,42.2418790892625,,
MSFT,63,0.03407393993987044,Technology,0.011363636363636364,0.01603130118662652,0.01528959635845251,0.007174203757747731,0.011363636363636364,100.0,30.465000000000003,100.0,30.465000000000003,50.0,31.14429951191279,31.14429951191279,14.07,8.2
ADI,64,0.02680975390982725,Technology,0.011363636363636364,0.009920032029538634,0.024708803712975517,0.011593896156001694,0.011363636363636364,50.0,50.0,100.0,50.0,50.0,39.661778607026804,39.661778607026804,,
